partyId,frenchCode,englishCode,color,incumbentCode,incumbent,votesPercentage,votesLead,votes,candidateId,candidateLastName,candidateFirstName,votesPosition,candidateStatus,REGION,RIDING NUM,Party Name,PROVINCE
3087,IND,IND,-10066330,,,0.00213392005089598,-36451,161,108641,Jones,Chris G,9,['ResultToCome'],Ottawa Centre,185,Independent,Ontario
3084,COM,COM,-16777216,,,0.00145795779874881,-36502,110,108642,Ryan,Stuart,10,['ResultToCome'],Ottawa Centre,185,Communist Party of Canada,Ontario
3087,IND,IND,-10066330,,,0.000821758032022055,-36550,62,108640,Vo,Giang Ha Thu,11,['ResultToCome'],Ottawa Centre,185,Independent,Ontario
3088,PLC,LIB,-3790556,y,FormerLeadingParty,0.542819022918277,20836,43533,107264,Lalonde,Marie-France,1,['Elected'],Orléans,186,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.283012045188159,-20836,22697,107267,Bertschi,David,2,['ResultToCome'],Orléans,186,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.115676201401531,-34256,9277,107265,Wiens,Jacqui,3,['ResultToCome'],Orléans,186,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.046472480610489,-39806,3727,107266,Petersen,Michelle,4,['ResultToCome'],Orléans,186,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0120202498815432,-42569,964,108387,Saint-Fleur,Roger,5,['ResultToCome'],Orléans,186,People's Party of Canada,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.524422763207429,17726,33433,107273,McGuinty,David,1,"['Elected', 'ReElected']",Ottawa South,187,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.246376584264023,-17726,15707,107271,Tannis,Eli,2,['ResultToCome'],Ottawa South,187,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.158896975781152,-23303,10130,107269,Gay,Morgan,3,['ResultToCome'],Ottawa South,187,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0541786924331786,-29979,3454,107274,Schram,Les,4,['ResultToCome'],Ottawa South,187,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0109957334671853,-32732,701,108391,Bolaños,Rodrigo André,5,['ResultToCome'],Ottawa South,187,People's Party of Canada,Ontario
3087,IND,IND,-10066330,,,0.00233718157861714,-33284,149,108741,Bouragba,Ahmed,6,['ResultToCome'],Ottawa South,187,Independent,Ontario
3084,COM,COM,-16777216,,,0.00147446354624169,-33339,94,108644,Wasslen,Larry,7,['ResultToCome'],Ottawa South,187,Communist Party of Canada,Ontario
3087,IND,IND,-10066330,,,0.00131760572217342,-33349,84,108742,Laith,Sarmad,8,['ResultToCome'],Ottawa South,187,Independent,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.506343973627081,18453,31487,107275,Fortier,Mona,1,"['Elected', 'ReElected']",Ottawa-Vanier,188,Liberal Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.209600385945164,-18453,13034,107279,Mercier,Stéphanie,2,['ResultToCome'],Ottawa-Vanier,188,New Democratic Party,Ontario
3085,PCC,CON,-14858112,,,0.173128567982632,-20721,10766,107277,Bernard,Joel E.,3,['ResultToCome'],Ottawa-Vanier,188,Conservative Party of Canada,Ontario
3086,PVC,GRN,-12738757,,,0.0727185012462813,-26965,4522,107278,Ngabirano,Oriana,4,['ResultToCome'],Ottawa-Vanier,188,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0190721235024524,-30301,1186,108392,Durst,Paul,5,['ResultToCome'],Ottawa-Vanier,188,People's Party of Canada,Ontario
3090,ML,ML,-16777216,,,0.00590174479376055,-31120,367,108646,Legeais,Christian,6,['ResultToCome'],Ottawa-Vanier,188,Marxist-Leninist Party of Canada,Ontario
3097,PR,RP,,,,0.00545147543619844,-31148,339,108745,Miller,Derek,7,['ResultToCome'],Ottawa-Vanier,188,Parti Rhinoceros Party,Ontario
3087,IND,IND,-10066330,,,0.00384337058776232,-31248,239,108743,Altman,Joel,8,['ResultToCome'],Ottawa-Vanier,188,Independent,Ontario
3084,COM,COM,-16777216,,,0.00242823832113854,-31336,151,108645,Paquette,Michelle,9,['ResultToCome'],Ottawa-Vanier,188,Communist Party of Canada,Ontario
3087,IND,IND,-10066330,,,0.00151161855752995,-31393,94,108744,McHugh,Daniel James,10,['ResultToCome'],Ottawa-Vanier,188,Independent,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.454686238653026,11108,27599,107286,Vandenbeld,Anita,1,"['Elected', 'ReElected']",Ottawa West-Nepean,189,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.271684871249938,-11108,16491,107282,Abdi,Abdul,2,['ResultToCome'],Ottawa West-Nepean,189,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.187828465048848,-16198,11401,107284,MacEwen,Angella,3,['ResultToCome'],Ottawa West-Nepean,189,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0629829156987759,-23776,3823,107281,Stibbe,David,4,['ResultToCome'],Ottawa West-Nepean,189,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0135092835137317,-26779,820,108394,Guevorkian,Serge,5,['ResultToCome'],Ottawa West-Nepean,189,People's Party of Canada,Ontario
3083,PHC,CHP,-5542525,,,0.0057661575973245,-27249,350,108649,Mulligan,Sean,6,['ResultToCome'],Ottawa West-Nepean,189,Christian Heritage Party,Ontario
3084,COM,COM,-16777216,,,0.00163099886324322,-27500,99,108647,Cama,Vincent,7,['ResultToCome'],Ottawa West-Nepean,189,Communist Party of Canada,Ontario
3092,NA,NA,,,,0.0011532315194649,-27529,70,108650,Moore,Butch,8,['ResultToCome'],Ottawa West-Nepean,189,Non-Affiliated,Ontario
3090,ML,ML,-16777216,,,0.000757837855648363,-27553,46,108648,Lin,Nick,9,['ResultToCome'],Ottawa West-Nepean,189,Marxist-Leninist Party of Canada,Ontario
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.48304089698854,17021,29209,107291,MacKenzie,Dave,1,"['Elected', 'ReElected']",Oxford,190,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.201557823016752,-17021,12188,107287,Chambers,Matthew,2,['ResultToCome'],Oxford,190,New Democratic Party,Ontario
3088,PLC,LIB,-3790556,,,0.192181117597447,-17588,11621,107290,Knight,Brendan,3,['ResultToCome'],Oxford,190,Liberal Party of Canada,Ontario
3086,PVC,GRN,-12738757,,,0.0777092394450049,-24510,4699,107288,Birtch-Carriere,Lisa,4,['ResultToCome'],Oxford,190,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0292546594122608,-27440,1769,108395,Martin,Wendy,5,['ResultToCome'],Oxford,190,People's Party of Canada,Ontario
3083,PHC,CHP,-5542525,,,0.0162562635399957,-28226,983,108651,Aldred,Melody,6,['ResultToCome'],Oxford,190,Christian Heritage Party,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.473845743261276,9631,28408,107292,Virani,Arif,1,"['Elected', 'ReElected']",Parkdale-High Park,191,Liberal Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.313200560448359,-9631,18777,107298,Taylor,Paul,2,['ResultToCome'],Parkdale-High Park,191,New Democratic Party,Ontario
3085,PCC,CON,-14858112,,,0.132772884974646,-20448,7960,107293,Pham,Adam,3,['ResultToCome'],Parkdale-High Park,191,Conservative Party of Canada,Ontario
3086,PVC,GRN,-12738757,,,0.0650186816119562,-24510,3898,107296,Capra,Nick,4,['ResultToCome'],Parkdale-High Park,191,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0104750467040299,-27780,628,108397,Wycliffe,Greg,5,['ResultToCome'],Parkdale-High Park,191,People's Party of Canada,Ontario
3084,COM,COM,-16777216,,,0.00200160128102482,-28288,120,108654,Pabani,Alykhan,6,['ResultToCome'],Parkdale-High Park,191,Communist Party of Canada,Ontario
3096,MP,MP,-16777216,,,0.00196824125967441,-28290,118,108652,Parker,Terry,7,['ResultToCome'],Parkdale-High Park,191,Marijuana Party,Ontario
3090,ML,ML,-16777216,,,0.000717240459033894,-28365,43,108653,Gershuny,Lorne,8,['ResultToCome'],Parkdale-High Park,191,Marxist-Leninist Party of Canada,Ontario
3085,PCC,CON,-14858112,y,FormerLeadingParty,0.419304733727811,6258,22676,107300,Aitchison,Scott,1,['Elected'],Parry Sound-Muskoka,192,Conservative Party of Canada,Ontario
3088,PLC,LIB,-3790556,,,0.303587278106509,-6258,16418,107301,Cowie,Trisha,2,['ResultToCome'],Parry Sound-Muskoka,192,Liberal Party of Canada,Ontario
3086,PVC,GRN,-12738757,,,0.152995562130178,-14402,8274,107305,Miller,Gord,3,['ResultToCome'],Parry Sound-Muskoka,192,Green Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.117159763313609,-16340,6336,107302,Young,Tom,4,['ResultToCome'],Parry Sound-Muskoka,192,New Democratic Party,Ontario
3087,IND,IND,-10066330,,,0.00695266272189349,-22300,376,108655,Predie Jr,Daniel,5,['ResultToCome'],Parry Sound-Muskoka,192,Independent,Ontario
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.464376103858269,10677,25504,107309,Nater,John,1,"['Elected', 'ReElected']",Perth-Wellington,193,Conservative Party of Canada,Ontario
3088,PLC,LIB,-3790556,,,0.269969592687679,-10677,14827,107308,Mitchell,Pirie,2,['ResultToCome'],Perth-Wellington,193,Liberal Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.147138617286648,-17423,8081,107310,Krauter,Geoff,3,['ResultToCome'],Perth-Wellington,193,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0888913166184155,-20622,4882,107311,Simmons,Collan,4,['ResultToCome'],Perth-Wellington,193,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0162779264762113,-24610,894,108402,Fuhr,Roger,5,['ResultToCome'],Perth-Wellington,193,People's Party of Canada,Ontario
3083,PHC,CHP,-5542525,,,0.0133464430727773,-24771,733,108656,DeVries,Irma,6,['ResultToCome'],Perth-Wellington,193,Christian Heritage Party,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.391829087634705,2883,26979,107315,Monsef,Maryam,1,"['Elected', 'ReElected']",Peterborough-Kawartha,194,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.349957881895024,-2883,24096,107314,Skinner,Michael,2,['ResultToCome'],Peterborough-Kawartha,194,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.169895721381474,-15281,11698,107317,Shaw,Candace,3,['ResultToCome'],Peterborough-Kawartha,194,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.070540564092137,-22122,4857,108527,MacGregor,Andrew,4,['ResultToCome'],Peterborough-Kawartha,194,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0127225723995701,-26103,876,108404,Murphy,Alexander,5,['ResultToCome'],Peterborough-Kawartha,194,People's Party of Canada,Ontario
3087,IND,IND,-10066330,,,0.00255613326749354,-26803,176,108658,Bowers,Robert M,6,['ResultToCome'],Peterborough-Kawartha,194,Independent,Ontario
3120,SCC,SCC,,,,0.00249803932959596,-26807,172,108657,Ranney,Ken,7,['ResultToCome'],Peterborough-Kawartha,194,Stop Climate Change,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.510254816656308,13699,32019,107319,O'Connell,Jennifer,1,"['Elected', 'ReElected']",Pickering-Uxbridge,195,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.291947538684642,-13699,18320,107318,Musarat,Cyma,2,['ResultToCome'],Pickering-Uxbridge,195,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.118914439610524,-24557,7462,107320,Higdon,Eileen,3,['ResultToCome'],Pickering-Uxbridge,195,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.059138499784864,-28308,3711,107321,Forint,Peter,4,['ResultToCome'],Pickering-Uxbridge,195,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0197447052636611,-30780,1239,108405,Chisu,Corneliu,5,['ResultToCome'],Pickering-Uxbridge,195,People's Party of Canada,Ontario
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.526675477341495,18961,30287,107330,Gallant,Cheryl,1,"['Elected', 'ReElected']",Renfrew-Nipissing-Pembroke,196,Conservative Party of Canada,Ontario
3088,PLC,LIB,-3790556,,,0.196953361388377,-18961,11326,107327,Marini,Ruben,2,['ResultToCome'],Renfrew-Nipissing-Pembroke,196,Liberal Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.149323548847077,-21700,8587,107328,Jones-Whyte,Eileen,3,['ResultToCome'],Renfrew-Nipissing-Pembroke,196,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0540465342746844,-27179,3108,107329,Pineau,Ian,4,['ResultToCome'],Renfrew-Nipissing-Pembroke,196,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.024380064688902,-28885,1402,108407,Ainsworth,David,5,['ResultToCome'],Renfrew-Nipissing-Pembroke,196,People's Party of Canada,Ontario
3087,IND,IND,-10066330,,,0.0193197231593225,-29176,1111,108659,Criger,Dan,6,['ResultToCome'],Renfrew-Nipissing-Pembroke,196,Independent,Ontario
3087,IND,IND,-10066330,,,0.0159113831600181,-29372,915,108661,Kumar,Dheerendra,7,['ResultToCome'],Renfrew-Nipissing-Pembroke,196,Independent,Ontario
3121,VCP,VCP,,,,0.00551246826418113,-29970,317,108660,Cherrin,Robert,8,['ResultToCome'],Renfrew-Nipissing-Pembroke,196,Veterans Coalition Party of Canada,Ontario
3089,LTN,LTN,,,,0.00443431989705422,-30032,255,108746,Klietsch,Stefan,9,['ResultToCome'],Renfrew-Nipissing-Pembroke,196,Libertarian Party of Canada,Ontario
3087,IND,IND,-10066330,,,0.00344311897888916,-30089,198,108662,Davis,Jonathan,10,['ResultToCome'],Renfrew-Nipissing-Pembroke,196,Independent,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.433919082966825,112,21804,107332,Jowhari,Majid,1,"['Elected', 'ReElected']",Richmond Hill,197,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.431690182889212,-112,21692,107333,Menegakis,Costas,2,['ResultToCome'],Richmond Hill,197,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.0880614539592828,-17379,4425,107331,DeVita,Adam,3,['ResultToCome'],Richmond Hill,197,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0337320145674541,-20109,1695,107334,Kohli,Ichha,4,['ResultToCome'],Richmond Hill,197,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.010089753029911,-21297,507,108528,Tvorogov,Igor,5,['ResultToCome'],Richmond Hill,197,People's Party of Canada,Ontario
3097,PR,RP,,,,0.00250751258731517,-21678,126,108663,Wevers,Otto,6,['ResultToCome'],Richmond Hill,197,Parti Rhinoceros Party,Ontario
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.465695149775521,5703,31637,107214,Poilievre,Pierre,1,"['Elected', 'ReElected']",Carleton,198,Conservative Party of Canada,Ontario
3088,PLC,LIB,-3790556,,,0.381747258408773,-5703,25934,107212,Rodgers,Chris,2,['ResultToCome'],Carleton,198,Liberal Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.092573783763892,-25348,6289,107213,Hua,Kevin,3,['ResultToCome'],Carleton,198,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0486052844630897,-28335,3302,107211,Kubanek,Gordon,4,['ResultToCome'],Carleton,198,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0113785235887245,-30864,773,108245,Musende,Alain,5,['ResultToCome'],Carleton,198,People's Party of Canada,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.401162203132895,4967,23817,107337,Bittle,Chris,1,"['Elected', 'ReElected']",St. Catharines,199,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.317500421088092,-4967,18850,107335,Waler,Krystina,2,['ResultToCome'],St. Catharines,199,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.206366851945427,-11565,12252,107338,Van Meer,Dennis,3,['ResultToCome'],St. Catharines,199,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0612598955701533,-20180,3637,108529,Mason,Travis,4,['ResultToCome'],St. Catharines,199,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0137106282634327,-23003,814,108409,DeRoo,Allan,5,['ResultToCome'],St. Catharines,199,People's Party of Canada,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.544963378674023,17266,28646,107343,Bennett,Carolyn,1,"['Elected', 'ReElected']",Toronto-St. Paul's,200,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.216493864738895,-17266,11380,107341,Truesdell,Jae,2,['ResultToCome'],Toronto-St. Paul's,200,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.156720251117664,-20408,8238,107342,Mukherjee,Alok,3,['ResultToCome'],Toronto-St. Paul's,200,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0658232664320365,-25186,3460,107340,Climenhaga,Sarah,4,['ResultToCome'],Toronto-St. Paul's,200,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0159992390373823,-27805,841,108530,Kellen,John,5,['ResultToCome'],Toronto-St. Paul's,200,People's Party of Canada,Ontario
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.496461355195852,15968,28340,107346,Gladu,Marilyn,1,"['Elected', 'ReElected']",Sarnia-Lambton,201,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.216733235232289,-15968,12372,107347,Kilner,Adam,2,['ResultToCome'],Sarnia-Lambton,201,New Democratic Party,Ontario
3088,PLC,LIB,-3790556,,,0.207133347347768,-16516,11824,107344,Lemieux,Carmen,3,['ResultToCome'],Sarnia-Lambton,201,Liberal Party of Canada,Ontario
3086,PVC,GRN,-12738757,,,0.0427440263471376,-25900,2440,107345,Smith,Peter Robert,4,['ResultToCome'],Sarnia-Lambton,201,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0274507742975265,-26773,1567,108411,Everaert,Brian,5,['ResultToCome'],Sarnia-Lambton,201,People's Party of Canada,Ontario
3083,PHC,CHP,-5542525,,,0.00947726157942681,-27799,541,108664,Laird,Thomas,6,['ResultToCome'],Sarnia-Lambton,201,Christian Heritage Party,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.389754525407711,2732,16084,107348,Sheehan,Terry,1,"['Elected', 'ReElected']",Sault Ste. Marie,202,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.323551506045993,-2732,13352,107351,Spina,Sonny,2,['ResultToCome'],Sault Ste. Marie,202,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.225773620568493,-6767,9317,107350,McCleary,Sara,3,['ResultToCome'],Sault Ste. Marie,202,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0431579712603291,-14303,1781,107349,McLean,Geo,4,['ResultToCome'],Sault Ste. Marie,202,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.017762376717474,-15351,733,108413,Zuccato,Amy,5,['ResultToCome'],Sault Ste. Marie,202,People's Party of Canada,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.503745726961961,5402,20778,107353,Yip,Jean,1,"['Elected', 'ReElected']",Scarborough-Agincourt,203,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.372778626324339,-5402,15376,107356,Hu,Sean,2,['ResultToCome'],Scarborough-Agincourt,203,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.0860668654690038,-17228,3550,107355,Julius,Larisa,3,['ResultToCome'],Scarborough-Agincourt,203,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.024923024704827,-19750,1028,107357,Ramdeen,Randi,4,['ResultToCome'],Scarborough-Agincourt,203,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0124857565398696,-20263,515,108414,Internicola,Anthony,5,['ResultToCome'],Scarborough-Agincourt,203,People's Party of Canada,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.551784009028562,15104,25424,107358,Zahid,Salma,1,"['Elected', 'ReElected']",Scarborough Centre,204,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.223977775848598,-15104,10320,107361,Chaudhry,Irshad,2,['ResultToCome'],Scarborough Centre,204,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.115656741036548,-20095,5329,107362,Kamal,Faiz,3,['ResultToCome'],Scarborough Centre,204,New Democratic Party,Ontario
3087,IND,IND,-10066330,,,0.0546488410452296,-22906,2518,108665,Cannis,John,4,['ResultToCome'],Scarborough Centre,204,Independent,Ontario
3086,PVC,GRN,-12738757,,,0.0288219463495095,-24096,1328,107360,Hakimzadah,Dordana,5,['ResultToCome'],Scarborough Centre,204,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0251106866915531,-24267,1157,108415,Vijeyaratnam,Jeremiah,6,['ResultToCome'],Scarborough Centre,204,People's Party of Canada,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.611028210047609,16296,25797,107368,McKay,John,1,"['Elected', 'ReElected']",Scarborough-Guildwood,205,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.225040858381298,-16296,9501,107367,Thuraisingham,Quintus,2,['ResultToCome'],Scarborough-Guildwood,205,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.111016367038537,-21110,4687,107365,Spencer,Michelle,3,['ResultToCome'],Scarborough-Guildwood,205,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0283758497359009,-24599,1198,107366,McMahon,Tara,4,['ResultToCome'],Scarborough-Guildwood,205,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.015230109666264,-25154,643,108416,Jani,Jigna,5,['ResultToCome'],Scarborough-Guildwood,205,People's Party of Canada,Ontario
3087,IND,IND,-10066330,,,0.00265283403207087,-25685,112,108668,Clarke,Kevin,6,['ResultToCome'],Scarborough-Guildwood,205,Independent,Ontario
3122,PNC,CNP,,,,0.00208436959662711,-25709,88,108748,Stefanis,Gus,7,['ResultToCome'],Scarborough-Guildwood,205,Canadian Nationalist Party,Ontario
3087,IND,IND,-10066330,,,0.00168170728818778,-25726,71,108747,Abara,Stephen,8,['ResultToCome'],Scarborough-Guildwood,205,Independent,Ontario
3087,IND,IND,-10066330,,,0.00165802127004429,-25727,70,108667,Holding,Kathleen Marie,9,['ResultToCome'],Scarborough-Guildwood,205,Independent,Ontario
3123,CFF,CFF,,,,0.00123167294346147,-25745,52,108666,Alvi,Farhan,10,['ResultToCome'],Scarborough-Guildwood,205,Canada's Fourth Front,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.535306037618206,8859,20605,107369,Chen,Shaun,1,"['Elected', 'ReElected']",Scarborough North,206,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.305154317780318,-8859,11746,107371,Kong,David,2,['ResultToCome'],Scarborough North,206,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.127740829263224,-15688,4917,107374,Chen,Yan,3,['ResultToCome'],Scarborough North,206,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0201600332536631,-19829,776,107372,Velez,Avery,4,['ResultToCome'],Scarborough North,206,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.00950846929232048,-20239,366,108531,Guerrier,Jude,5,['ResultToCome'],Scarborough North,206,People's Party of Canada,Ontario
3098,UPC,UPC,,,,0.00213031279226852,-20523,82,108669,Robinson,Janet,6,['ResultToCome'],Scarborough North,206,United Party of Canada,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.622979823079217,21251,31339,108057,Anandasangaree,Gary,1,"['Elected', 'ReElected']",Scarborough-Rouge Park,207,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.200536725971573,-21251,10088,108059,Singh,Bobby,2,['ResultToCome'],Scarborough-Rouge Park,207,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.114004572110128,-25604,5735,108058,Kwok,Kingsley,3,['ResultToCome'],Scarborough-Rouge Park,207,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0461981910346884,-29015,2324,108060,Hamilton,Jessica,4,['ResultToCome'],Scarborough-Rouge Park,207,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.00926349269456316,-30873,466,108532,Sally,Dilano,5,['ResultToCome'],Scarborough-Rouge Park,207,People's Party of Canada,Ontario
3083,PHC,CHP,-5542525,,,0.00701719510983004,-30986,353,108749,Theodoru,Mark,6,['ResultToCome'],Scarborough-Rouge Park,207,Christian Heritage Party,Ontario
3088,PLC,LIB,-3790556,x,FormerPartyAndMP,0.571588232946154,18219,28640,107375,Blair,Bill,1,"['Elected', 'ReElected']",Scarborough Southwest,208,Liberal Party of Canada,Ontario
3085,PCC,CON,-14858112,,,0.207979084341197,-18219,10421,107376,Fawcett Smith,Kimberly,2,['ResultToCome'],Scarborough Southwest,208,Conservative Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.155669979643157,-20840,7800,107378,McCrady,Keith,3,['ResultToCome'],Scarborough Southwest,208,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0484572705863569,-26212,2428,107377,Cain,Amanda,4,['ResultToCome'],Scarborough Southwest,208,Green Party of Canada,Ontario
3108,PPC,PP,-12309125,,,0.0116552907835389,-28056,584,108418,Eratostene,Italo,5,['ResultToCome'],Scarborough Southwest,208,People's Party of Canada,Ontario
3110,APP,APP,,,,0.00465014169959685,-28407,233,108670,Luisi,Simon,6,['ResultToCome'],Scarborough Southwest,208,Animal Protection Party of Canada,Ontario
3085,PCC,CON,-14858112,y,FormerLeadingParty,0.437097513000835,9072,32444,107382,Dowdall,Terry,1,['Elected'],Simcoe-Grey,209,Conservative Party of Canada,Ontario
3088,PLC,LIB,-3790556,,,0.314876188936491,-9072,23372,107379,Kenney,Lorne,2,['ResultToCome'],Simcoe-Grey,209,Liberal Party of Canada,Ontario
3086,PVC,GRN,-12738757,,,0.113477757120147,-24021,8423,107381,Jackson,Sherri,3,['ResultToCome'],Simcoe-Grey,209,Green Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.11209010319834,-24124,8320,108533,Matthews,Ilona,4,['ResultToCome'],Simcoe-Grey,209,New Democratic Party,Ontario
3108,PPC,PP,-12309125,,,0.0186727022876081,-31058,1386,108710,Sommer,Richard,5,['ResultToCome'],Simcoe-Grey,209,People's Party of Canada,Ontario
3121,VCP,VCP,,,,0.00378573545657856,-32163,281,108671,D'Angelo,Tony,6,['ResultToCome'],Simcoe-Grey,209,Veterans Coalition Party of Canada,Ontario
3085,PCC,CON,-14858112,x,FormerPartyAndMP,0.435170620525826,7972,27112,107388,Stanton,Bruce,1,"['Elected', 'ReElected']",Simcoe North,210,Conservative Party of Canada,Ontario
3088,PLC,LIB,-3790556,,,0.307213251581009,-7972,19140,107385,Hawes,Gerry,2,['ResultToCome'],Simcoe North,210,Liberal Party of Canada,Ontario
3091,NPD,NDP,-2458617,,,0.140428878687683,-18363,8749,107387,Belcourt,Angelique,3,['ResultToCome'],Simcoe North,210,New Democratic Party,Ontario
3086,PVC,GRN,-12738757,,,0.0934159417033161,-21292,5820,107389,Powell,Valerie,4,['ResultToCome'],Simcoe North,210,Green Party of Canada,Ontario
